date,option_symbol,expiration,type,strike,bid,ask,iv,delta,gamma,theta,vega,rho,volume,open_interest,last,last_trade_time,spot
2025-12-27,AAPL260717C00270000,2026-07-17,C,270.0,24.15,24.65,0.2451,0.6094,0.0077,-0.0465,0.783,0.7857,10.0,458.0,24.43,2025-12-26T15:53:40,273.3999938964844
2025-12-27,AAPL260717P00270000,2026-07-17,P,270.0,15.55,16.0,0.2456,-0.4084,0.0082,-0.05,0.7841,-0.5323,2.0,68.0,15.91,2025-12-26T15:59:41,273.3999938964844
2025-12-27,AAPL260717C00275000,2026-07-17,C,275.0,21.2,21.7,0.2414,0.5706,0.008,-0.047,0.8005,0.7425,3.0,333.0,21.64,2025-12-26T15:52:04,273.3999938964844
2025-12-27,AAPL260717P00275000,2026-07-17,P,275.0,17.7,18.45,0.2417,-0.4505,0.0086,-0.0507,0.7968,-0.5673,5.0,81.0,18.09,2025-12-26T15:59:41,273.3999938964844
2025-12-27,AAPL260717C00280000,2026-07-17,C,280.0,18.65,19.1,0.2378,0.5306,0.0082,-0.0469,0.8106,0.6962,12.0,423.0,19.05,2025-12-26T15:48:57,273.3999938964844
2025-12-27,AAPL260717C00290000,2026-07-17,C,290.0,14.1,14.65,0.232,0.4491,0.0084,-0.0456,0.8065,0.5979,1.0,501.0,14.85,2025-12-26T13:32:05,273.3999938964844
2025-12-27,AAPL260717C00295000,2026-07-17,C,295.0,12.15,12.7,0.2294,0.4087,0.0083,-0.0443,0.7924,0.548,5.0,328.0,12.93,2025-12-26T14:26:04,273.3999938964844
2025-12-27,AAPL260717C00300000,2026-07-17,C,300.0,10.55,10.75,0.2273,0.3693,0.0081,-0.0426,0.7703,0.4975,2.0,1664.0,11.19,2025-12-26T10:35:17,273.3999938964844
2025-12-27,AAPL260717P00300000,2026-07-17,P,300.0,32.05,32.65,0.2266,-0.6758,0.0093,-0.0479,0.7125,-0.6596,3.0,17.0,31.46,2025-12-26T15:04:28,273.3999938964844
2025-12-27,AAPL260717C00305000,2026-07-17,C,305.0,8.95,9.2,0.2255,0.3315,0.0079,-0.0406,0.7419,0.4491,71.0,1053.0,9.06,2025-12-26T15:54:28,273.3999938964844
2025-12-27,AAPL260717C00310000,2026-07-17,C,310.0,7.55,7.95,0.2241,0.2957,0.0076,-0.0384,0.7073,0.4022,14.0,255.0,7.71,2025-12-26T15:53:55,273.3999938964844
2025-12-27,AAPL260717C00315000,2026-07-17,C,315.0,6.35,6.75,0.2226,0.2623,0.0072,-0.036,0.6687,0.358,4.0,143.0,6.9,2025-12-26T14:31:29,273.3999938964844
2025-12-27,AAPL260717C00320000,2026-07-17,C,320.0,5.5,5.65,0.2219,0.2314,0.0067,-0.0336,0.6268,0.317,6.0,158.0,5.8,2025-12-26T11:13:20,273.3999938964844
2025-12-27,AAPL260717C00330000,2026-07-17,C,330.0,3.8,4.05,0.2207,0.178,0.0058,-0.0285,0.5388,0.245,50.0,175.0,4.1,2025-12-26T13:05:33,273.3999938964844
2025-12-27,AAPL260717C00340000,2026-07-17,C,340.0,2.68,2.92,0.2209,0.135,0.0048,-0.0237,0.4518,0.1865,76.0,63.0,2.88,2025-12-26T10:04:00,273.3999938964844
2025-12-27,AAPL260717C00345000,2026-07-17,C,345.0,2.24,2.47,0.2212,0.1172,0.0043,-0.0215,0.4107,0.1619,35.0,17.0,2.42,2025-12-26T10:04:00,273.3999938964844
2025-12-27,AAPL260717C00360000,2026-07-17,C,360.0,1.37,1.44,0.2228,0.0757,0.0031,-0.0156,0.3006,0.1048,1.0,53.0,1.44,2025-12-26T12:38:53,273.3999938964844
2025-12-27,AAPL260717C00365000,2026-07-17,C,365.0,1.09,1.23,0.2235,0.0652,0.0028,-0.0139,0.2694,0.0905,20.0,92.0,1.25,2025-12-26T10:37:07,273.3999938964844
2025-12-27,AAPL260717C00380000,2026-07-17,C,380.0,0.62,0.8,0.2263,0.0415,0.0019,-0.0098,0.1904,0.0575,2.0,68.0,0.75,2025-12-26T13:44:52,273.3999938964844
2025-12-27,AAPL260717C00400000,2026-07-17,C,400.0,0.33,0.44,0.2304,0.0226,0.0011,-0.006,0.1168,0.0313,1.0,57.0,0.39,2025-12-26T14:03:40,273.3999938964844
2025-12-27,AAPL260717C00410000,2026-07-17,C,410.0,0.23,0.29,0.2328,0.0167,0.0009,-0.0046,0.0911,0.0231,1.0,27.0,0.27,2025-12-26T11:37:05,273.3999938964844
2025-12-27,AAPL260821P00160000,2026-08-21,P,160.0,0.75,0.87,0.3756,-0.0235,0.0007,-0.0094,0.1257,-0.0435,1.0,439.0,0.79,2025-12-26T09:30:05,273.3999938964844
2025-12-27,AAPL260821P00180000,2026-08-21,P,180.0,1.46,1.53,0.3466,-0.0439,0.0012,-0.0146,0.2089,-0.0806,1.0,612.0,1.48,2025-12-26T09:30:05,273.3999938964844
2025-12-27,AAPL260821P00185000,2026-08-21,P,185.0,1.71,1.78,0.3402,-0.0509,0.0014,-0.0162,0.235,-0.093,120.0,685.0,1.69,2025-12-26T15:46:38,273.3999938964844
2025-12-27,AAPL260821C00200000,2026-08-21,C,200.0,80.25,81.2,0.3204,0.9238,0.002,-0.0163,0.3252,1.1141,1.0,172.0,81.5,2025-12-26T12:22:06,273.3999938964844
2025-12-27,AAPL260821P00205000,2026-08-21,P,205.0,3.1,3.25,0.3151,-0.0904,0.0024,-0.0236,0.364,-0.1628,1.0,6.0,3.05,2025-12-26T12:13:05,273.3999938964844
2025-12-27,AAPL260821P00210000,2026-08-21,P,210.0,3.6,3.75,0.3094,-0.1036,0.0027,-0.0256,0.4016,-0.1855,3.0,851.0,3.64,2025-12-26T15:48:27,273.3999938964844
2025-12-27,AAPL260821P00215000,2026-08-21,P,215.0,4.15,4.4,0.304,-0.1184,0.003,-0.0278,0.4417,-0.2114,4.0,8.0,4.16,2025-12-26T15:34:27,273.3999938964844
2025-12-27,AAPL260821P00220000,2026-08-21,P,220.0,4.8,4.95,0.2987,-0.1348,0.0033,-0.0299,0.4808,-0.2381,139.0,984.0,4.9,2025-12-26T15:46:38,273.3999938964844
2025-12-27,AAPL260821P00225000,2026-08-21,P,225.0,5.55,5.7,0.2932,-0.1529,0.0037,-0.0321,0.5249,-0.2706,1.0,3.0,5.4,2025-12-26T12:13:00,273.3999938964844
2025-12-27,AAPL260821C00230000,2026-08-21,C,230.0,54.7,55.4,0.287,0.8323,0.004,-0.0301,0.5604,1.118,39.0,736.0,56.15,2025-12-26T13:49:40,273.3999938964844
2025-12-27,AAPL260821P00230000,2026-08-21,P,230.0,6.4,6.55,0.2885,-0.1729,0.0041,-0.0342,0.566,-0.3009,20.0,1290.0,6.2,2025-12-26T13:41:17,273.3999938964844
2025-12-27,AAPL260821P00235000,2026-08-21,P,235.0,7.2,7.5,0.2834,-0.1948,0.0045,-0.0363,0.6102,-0.3382,1.0,85.0,7.05,2025-12-26T12:08:54,273.3999938964844
2025-12-27,AAPL260821C00240000,2026-08-21,C,240.0,46.9,47.6,0.2776,0.7881,0.0047,-0.0345,0.6447,1.0904,5.0,553.0,48.5,2025-12-26T09:34:19,273.3999938964844
2025-12-27,AAPL260821P00245000,2026-08-21,P,245.0,9.5,9.7,0.274,-0.2449,0.0053,-0.0403,0.6928,-0.4144,1.0,4.0,9.25,2025-12-26T12:02:15,273.3999938964844
2025-12-27,AAPL260821C00250000,2026-08-21,C,250.0,39.55,40.25,0.2667,0.7365,0.0055,-0.0384,0.7243,1.0464,32.0,1580.0,40.16,2025-12-26T15:28:39,273.3999938964844
2025-12-27,AAPL260821P00250000,2026-08-21,P,250.0,10.85,11.0,0.2692,-0.273,0.0058,-0.042,0.7316,-0.4536,5.0,691.0,10.55,2025-12-26T13:13:08,273.3999938964844
2025-12-27,AAPL260821C00255000,2026-08-21,C,255.0,36.15,36.65,0.2633,0.7078,0.0059,-0.04,0.7605,1.0183,8.0,23.0,36.2,2025-12-26T15:54:40,273.3999938964844
2025-12-27,AAPL260821C00260000,2026-08-21,C,260.0,32.85,33.4,0.2597,0.6774,0.0062,-0.0414,0.7935,0.9857,7.0,1177.0,33.93,2025-12-26T12:29:19,273.3999938964844
2025-12-27,AAPL260821P00260000,2026-08-21,P,260.0,13.9,14.1,0.2607,-0.3356,0.0066,-0.045,0.7992,-0.539,1.0,627.0,14.1,2025-12-26T15:54:39,273.3999938964844
2025-12-27,AAPL260821P00265000,2026-08-21,P,265.0,15.65,15.9,0.2565,-0.3699,0.007,-0.0462,0.8251,-0.5828,3.0,20.0,15.89,2025-12-26T15:54:39,273.3999938964844
2025-12-27,AAPL260821C00270000,2026-08-21,C,270.0,26.75,27.25,0.2525,0.6118,0.0069,-0.0433,0.8458,0.909,120.0,1337.0,27.02,2025-12-26T15:52:34,273.3999938964844
2025-12-27,AAPL260821P00270000,2026-08-21,P,270.0,17.6,17.85,0.2527,-0.4062,0.0074,-0.0471,0.8462,-0.6242,3.0,616.0,17.87,2025-12-26T15:54:39,273.3999938964844
2025-12-27,AAPL260821C00275000,2026-08-21,C,275.0,23.9,24.35,0.249,0.577,0.0071,-0.0438,0.8636,0.8653,26.0,90.0,24.85,2025-12-26T12:19:20,273.3999938964844
2025-12-27,AAPL260821P00275000,2026-08-21,P,275.0,19.65,20.0,0.2489,-0.444,0.0077,-0.0477,0.8598,-0.6646,24.0,84.0,20.01,2025-12-26T15:54:39,273.3999938964844
2025-12-27,AAPL260821C00280000,2026-08-21,C,280.0,21.4,21.7,0.2456,0.5413,0.0073,-0.0439,0.875,0.8189,60.0,1900.0,21.55,2025-12-26T15:58:50,273.3999938964844
2025-12-27,AAPL260821P00280000,2026-08-21,P,280.0,22.1,22.45,0.2453,-0.4833,0.008,-0.048,0.8651,-0.7001,10.0,678.0,21.65,2025-12-26T14:07:31,273.3999938964844
2025-12-27,AAPL260821C00285000,2026-08-21,C,285.0,19.05,19.3,0.2426,0.505,0.0075,-0.0437,0.8795,0.77,60.0,75.0,19.85,2025-12-26T11:01:02,273.3999938964844
2025-12-27,AAPL260821C00290000,2026-08-21,C,290.0,16.85,17.05,0.2399,0.4684,0.0075,-0.0432,0.8769,0.7195,1.0,1466.0,17.35,2025-12-26T10:19:28,273.3999938964844
2025-12-27,AAPL260821C00295000,2026-08-21,C,295.0,14.8,15.0,0.2373,0.432,0.0075,-0.0423,0.8672,0.668,3.0,60.0,15.2,2025-12-26T12:42:20,273.3999938964844
2025-12-27,AAPL260821C00300000,2026-08-21,C,300.0,12.95,13.15,0.2351,0.3963,0.0074,-0.0411,0.8507,0.6165,16.0,1501.0,13.52,2025-12-26T14:21:05,273.3999938964844
2025-12-27,AAPL260821C00305000,2026-08-21,C,305.0,11.3,11.5,0.2333,0.3616,0.0073,-0.0397,0.8279,0.5655,21.0,63.0,11.75,2025-12-26T13:22:38,273.3999938964844
2025-12-27,AAPL260821C00310000,2026-08-21,C,310.0,9.8,10.0,0.2318,0.3283,0.0071,-0.038,0.7995,0.5158,18.0,11055.0,10.25,2025-12-26T12:28:18,273.3999938964844
2025-12-27,AAPL260821C00315000,2026-08-21,C,315.0,8.5,8.7,0.2303,0.2967,0.0068,-0.0362,0.7664,0.4682,49.0,104.0,8.6,2025-12-26T15:53:29,273.3999938964844
2025-12-27,AAPL260821C00320000,2026-08-21,C,320.0,7.35,7.55,0.2294,0.267,0.0065,-0.0343,0.7298,0.4229,40.0,590.0,7.65,2025-12-26T15:12:25,273.3999938964844
2025-12-27,AAPL260821C00325000,2026-08-21,C,325.0,6.35,6.55,0.2284,0.2394,0.0062,-0.0323,0.6902,0.3804,1.0,119.0,6.4,2025-12-26T15:58:43,273.3999938964844
2025-12-27,AAPL260821C00330000,2026-08-21,C,330.0,5.45,5.65,0.2276,0.214,0.0058,-0.0302,0.6495,0.341,13.0,1228.0,5.8,2025-12-26T14:46:16,273.3999938964844
2025-12-27,AAPL260821P00370000,2026-08-21,P,370.0,94.9,98.4,0.2692,-1.0,0.0,-0.0164,0.0,0.0,1.0,1.0,95.11,2025-12-26T13:50:05,273.3999938964844
2025-12-27,AAPL260821C00380000,2026-08-21,C,380.0,1.21,1.27,0.2305,0.0627,0.0024,-0.0128,0.2825,0.1011,20.0,154.0,1.31,2025-12-26T11:07:31,273.3999938964844
2025-12-27,AAPL260821C00390000,2026-08-21,C,390.0,0.84,0.96,0.2323,0.0485,0.002,-0.0105,0.2321,0.0784,1.0,40.0,0.96,2025-12-26T11:32:43,273.3999938964844
2025-12-27,AAPL260821C00400000,2026-08-21,C,400.0,0.67,0.73,0.2343,0.0375,0.0016,-0.0086,0.1896,0.0605,3.0,79.0,0.73,2025-12-26T10:55:19,273.3999938964844
2025-12-27,AAPL260918P00140000,2026-09-18,P,140.0,0.43,0.6,0.4026,-0.0144,0.0004,-0.0063,0.0878,-0.0301,10.0,254.0,0.52,2025-12-26T15:49:46,273.3999938964844
2025-12-27,AAPL260918P00150000,2026-09-18,P,150.0,0.61,0.8,0.3854,-0.0198,0.0005,-0.0079,0.1146,-0.0411,1.0,2583.0,0.68,2025-12-26T14:11:47,273.3999938964844
2025-12-27,AAPL260918P00160000,2026-09-18,P,160.0,0.91,0.99,0.3698,-0.027,0.0007,-0.0098,0.1488,-0.0559,1.0,3430.0,0.94,2025-12-26T09:30:07,273.3999938964844
2025-12-27,AAPL260918C00165000,2026-09-18,C,165.0,112.65,115.1,0.3711,0.9704,0.0008,-0.0045,0.1667,1.0977,7.0,74.0,114.86,2025-12-26T13:13:40,273.3999938964844
2025-12-27,AAPL260918P00175000,2026-09-18,P,175.0,1.46,1.56,0.3486,-0.0424,0.0011,-0.0135,0.2148,-0.0872,4.0,1794.0,1.46,2025-12-26T10:19:05,273.3999938964844
2025-12-27,AAPL260918C00180000,2026-09-18,C,180.0,98.0,101.25,0.3346,0.9532,0.0012,-0.0092,0.238,1.165,1.0,235.0,100.96,2025-12-26T13:44:14,273.3999938964844
2025-12-27,AAPL260918P00185000,2026-09-18,P,185.0,2.03,2.1,0.3361,-0.0565,0.0015,-0.0165,0.27,-0.1155,1.0,3281.0,2.02,2025-12-26T15:25:22,273.3999938964844
2025-12-27,AAPL260918P00195000,2026-09-18,P,195.0,2.69,2.8,0.3241,-0.0746,0.0019,-0.0198,0.3336,-0.1515,2.0,3671.0,2.65,2025-12-26T10:27:09,273.3999938964844
2025-12-27,AAPL260918C00200000,2026-09-18,C,200.0,81.2,82.1,0.3156,0.9176,0.0021,-0.0167,0.3645,1.2257,3.0,1588.0,81.72,2025-12-26T15:46:39,273.3999938964844
2025-12-27,AAPL260918P00200000,2026-09-18,P,200.0,3.1,3.25,0.3186,-0.0854,0.0021,-0.0216,0.3689,-0.1727,3.0,7581.0,3.08,2025-12-26T13:51:30,273.3999938964844
2025-12-27,AAPL260918P00205000,2026-09-18,P,205.0,3.6,3.75,0.3128,-0.0975,0.0024,-0.0234,0.4056,-0.1961,10.0,4067.0,3.67,2025-12-26T15:48:58,273.3999938964844
2025-12-27,AAPL260918C00210000,2026-09-18,C,210.0,72.45,73.5,0.3018,0.8928,0.0026,-0.0208,0.4395,1.2402,11.0,2101.0,73.14,2025-12-26T15:46:39,273.3999938964844
2025-12-27,AAPL260918P00210000,2026-09-18,P,210.0,4.15,4.3,0.3074,-0.1109,0.0027,-0.0253,0.4461,-0.222,13.0,3055.0,4.1,2025-12-26T12:36:30,273.3999938964844
2025-12-27,AAPL260918C00215000,2026-09-18,C,215.0,68.25,68.95,0.2977,0.8784,0.0029,-0.0229,0.4798,1.2422,1.0,554.0,69.4,2025-12-26T10:47:18,273.3999938964844
2025-12-27,AAPL260918P00215000,2026-09-18,P,215.0,4.75,4.9,0.3017,-0.1258,0.003,-0.0273,0.4861,-0.2501,1.0,2046.0,4.73,2025-12-26T15:25:22,273.3999938964844
2025-12-27,AAPL260918C00220000,2026-09-18,C,220.0,64.05,64.9,0.292,0.8625,0.0032,-0.0251,0.5208,1.2415,26.0,1481.0,64.72,2025-12-26T15:47:37,273.3999938964844
2025-12-27,AAPL260918P00220000,2026-09-18,P,220.0,5.45,5.6,0.2967,-0.1422,0.0033,-0.0292,0.5282,-0.2811,9.0,1263.0,5.4,2025-12-26T15:19:52,273.3999938964844
2025-12-27,AAPL260918C00225000,2026-09-18,C,225.0,59.95,60.75,0.2892,0.8451,0.0035,-0.0272,0.5633,1.2365,4.0,713.0,61.16,2025-12-26T12:51:44,273.3999938964844
2025-12-27,AAPL260918P00225000,2026-09-18,P,225.0,6.15,6.5,0.292,-0.1602,0.0036,-0.0312,0.5708,-0.3153,1.0,2369.0,6.1,2025-12-26T13:48:23,273.3999938964844
2025-12-27,AAPL260918C00230000,2026-09-18,C,230.0,56.0,56.8,0.2854,0.8261,0.0038,-0.0292,0.6057,1.228,4.0,1991.0,56.9,2025-12-26T15:46:38,273.3999938964844
2025-12-27,AAPL260918P00230000,2026-09-18,P,230.0,7.1,7.3,0.2875,-0.18,0.004,-0.0332,0.6131,-0.3503,10.0,2365.0,7.14,2025-12-26T15:38:03,273.3999938964844
2025-12-27,AAPL260918C00235000,2026-09-18,C,235.0,52.1,52.9,0.2786,0.8055,0.0042,-0.0312,0.6483,1.2156,3.0,1629.0,53.51,2025-12-26T10:59:12,273.3999938964844
2025-12-27,AAPL260918C00240000,2026-09-18,C,240.0,48.3,49.1,0.2765,0.7832,0.0045,-0.0331,0.6904,1.1986,12.0,3120.0,48.88,2025-12-26T15:48:58,273.3999938964844
2025-12-27,AAPL260918C00245000,2026-09-18,C,245.0,44.65,45.45,0.2705,0.7592,0.0049,-0.0349,0.7308,1.1782,4.0,1153.0,44.87,2025-12-26T15:59:17,273.3999938964844
2025-12-27,AAPL260918P00245000,2026-09-18,P,245.0,10.4,10.6,0.2737,-0.2502,0.0051,-0.0386,0.74,-0.4719,1.0,1309.0,10.17,2025-12-26T10:46:15,273.3999938964844
2025-12-27,AAPL260918C00250000,2026-09-18,C,250.0,41.1,41.8,0.2678,0.7336,0.0052,-0.0365,0.77,1.1526,7.0,3017.0,42.42,2025-12-26T14:49:44,273.3999938964844
2025-12-27,AAPL260918P00250000,2026-09-18,P,250.0,11.75,11.95,0.2691,-0.2773,0.0055,-0.0402,0.7779,-0.516,16.0,4883.0,11.49,2025-12-26T13:51:36,273.3999938964844
2025-12-27,AAPL260918C00255000,2026-09-18,C,255.0,37.7,38.45,0.2628,0.7063,0.0056,-0.038,0.8059,1.1237,1.0,1176.0,39.1,2025-12-26T09:51:06,273.3999938964844
2025-12-27,AAPL260918P00255000,2026-09-18,P,255.0,13.25,13.45,0.265,-0.3063,0.0059,-0.0416,0.8138,-0.56,3.0,2918.0,12.94,2025-12-26T13:50:12,273.3999938964844
2025-12-27,AAPL260918C00260000,2026-09-18,C,260.0,34.5,35.1,0.2604,0.6774,0.0059,-0.0392,0.839,1.0899,1.0,3924.0,35.74,2025-12-26T11:34:56,273.3999938964844
2025-12-27,AAPL260918P00260000,2026-09-18,P,260.0,14.8,15.1,0.261,-0.3372,0.0063,-0.0429,0.8454,-0.6068,37.0,2200.0,15.05,2025-12-26T15:54:17,273.3999938964844
2025-12-27,AAPL260918C00265000,2026-09-18,C,265.0,31.4,31.85,0.2555,0.6471,0.0062,-0.0402,0.8677,1.0526,3.0,2323.0,32.61,2025-12-26T11:25:24,273.3999938964844
2025-12-27,AAPL260918P00265000,2026-09-18,P,265.0,16.7,16.9,0.2571,-0.3699,0.0066,-0.0439,0.8717,-0.65,3.0,1972.0,16.85,2025-12-26T15:54:17,273.3999938964844
2025-12-27,AAPL260918C00270000,2026-09-18,C,270.0,28.4,28.95,0.2528,0.6155,0.0065,-0.0409,0.8918,1.0114,24.0,1675.0,29.5,2025-12-26T13:37:34,273.3999938964844
2025-12-27,AAPL260918P00270000,2026-09-18,P,270.0,18.65,19.15,0.2531,-0.4042,0.007,-0.0448,0.8928,-0.6965,4.0,1363.0,18.82,2025-12-26T15:54:17,273.3999938964844
2025-12-27,AAPL260918C00275000,2026-09-18,C,275.0,25.75,26.15,0.2496,0.5828,0.0067,-0.0414,0.9104,0.9665,39.0,2555.0,25.94,2025-12-26T15:50:34,273.3999938964844
2025-12-27,AAPL260918P00275000,2026-09-18,P,275.0,20.8,21.05,0.2494,-0.4401,0.0073,-0.0454,0.9066,-0.7348,1.0,420.0,20.98,2025-12-26T15:54:17,273.3999938964844
2025-12-27,AAPL260918C00280000,2026-09-18,C,280.0,23.15,23.4,0.2465,0.5491,0.0069,-0.0415,0.923,0.9191,30.0,3273.0,23.35,2025-12-26T15:49:05,273.3999938964844
2025-12-27,AAPL260918P00280000,2026-09-18,P,280.0,22.8,23.55,0.2458,-0.4773,0.0076,-0.0457,0.9136,-0.7759,1.0,402.0,22.45,2025-12-26T11:04:44,273.3999938964844
2025-12-27,AAPL260918C00285000,2026-09-18,C,285.0,20.7,20.9,0.2435,0.5149,0.007,-0.0414,0.9293,0.8685,7.0,2931.0,21.47,2025-12-26T13:36:48,273.3999938964844
2025-12-27,AAPL260918C00290000,2026-09-18,C,290.0,18.4,18.65,0.2407,0.4805,0.0071,-0.041,0.9289,0.8169,55.0,4516.0,18.57,2025-12-26T15:52:03,273.3999938964844
2025-12-27,AAPL260918C00295000,2026-09-18,C,295.0,16.35,16.55,0.2384,0.4461,0.0071,-0.0403,0.9217,0.7631,4.0,2694.0,17.09,2025-12-26T11:07:47,273.3999938964844
2025-12-27,AAPL260918C00300000,2026-09-18,C,300.0,14.45,14.65,0.2359,0.4121,0.0071,-0.0394,0.9082,0.7101,8.0,14442.0,14.64,2025-12-26T15:48:58,273.3999938964844
2025-12-27,AAPL260918C00305000,2026-09-18,C,305.0,12.55,12.9,0.234,0.379,0.007,-0.0382,0.8881,0.656,11.0,134.0,13.4,2025-12-26T13:49:53,273.3999938964844
2025-12-27,AAPL260918C00310000,2026-09-18,C,310.0,11.15,11.35,0.2324,0.3469,0.0068,-0.0369,0.8631,0.6042,2.0,7835.0,11.7,2025-12-26T13:48:17,273.3999938964844
2025-12-27,AAPL260918C00315000,2026-09-18,C,315.0,9.65,10.15,0.2309,0.3163,0.0066,-0.0353,0.8326,0.5527,2.0,49.0,9.8,2025-12-26T15:55:21,273.3999938964844
2025-12-27,AAPL260918C00320000,2026-09-18,C,320.0,8.55,8.75,0.2296,0.2872,0.0064,-0.0337,0.7987,0.5045,5.0,1755.0,8.6,2025-12-26T15:57:44,273.3999938964844
2025-12-27,AAPL260918C00330000,2026-09-18,C,330.0,6.5,6.65,0.2281,0.2345,0.0058,-0.0301,0.7219,0.4146,1.0,4476.0,6.75,2025-12-26T09:30:00,273.3999938964844
2025-12-27,AAPL260918C00335000,2026-09-18,C,335.0,5.6,5.85,0.2276,0.211,0.0054,-0.0283,0.6812,0.3739,4.0,235.0,6.0,2025-12-26T13:49:18,273.3999938964844
2025-12-27,AAPL260918C00340000,2026-09-18,C,340.0,4.9,5.05,0.2272,0.1894,0.0051,-0.0265,0.6395,0.3364,5.0,601.0,5.1,2025-12-26T15:19:52,273.3999938964844
2025-12-27,AAPL260918P00340000,2026-09-18,P,340.0,66.1,68.2,0.2176,-0.9209,0.0074,-0.0383,0.3042,-0.3754,2.0,28.0,66.1,2025-12-26T15:19:52,273.3999938964844
2025-12-27,AAPL260918C00350000,2026-09-18,C,350.0,3.7,3.8,0.2268,0.1518,0.0044,-0.0229,0.5574,0.2705,1.0,1415.0,3.78,2025-12-26T15:48:58,273.3999938964844
2025-12-27,AAPL260918C00370000,2026-09-18,C,370.0,2.03,2.27,0.2283,0.096,0.0032,-0.0167,0.4086,0.1722,24.0,442.0,2.26,2025-12-26T14:31:03,273.3999938964844
2025-12-27,AAPL260918C00390000,2026-09-18,C,390.0,1.22,1.28,0.231,0.0602,0.0022,-0.0118,0.2893,0.1079,1.0,646.0,1.3,2025-12-26T13:50:12,273.3999938964844
2025-12-27,AAPL260918C00400000,2026-09-18,C,400.0,0.93,0.99,0.233,0.0476,0.0018,-0.0098,0.2418,0.0855,1.0,1857.0,1.01,2025-12-26T11:04:03,273.3999938964844
2025-12-27,AAPL261218P00140000,2026-12-18,P,140.0,0.9,0.96,0.387,-0.0217,0.0005,-0.0074,0.1436,-0.0619,4.0,1275.0,0.88,2025-12-26T11:06:01,273.3999938964844
2025-12-27,AAPL261218P00145000,2026-12-18,P,145.0,1.04,1.11,0.3795,-0.0251,0.0006,-0.0082,0.1617,-0.0715,1.0,1063.0,1.03,2025-12-26T15:04:03,273.3999938964844
2025-12-27,AAPL261218P00150000,2026-12-18,P,150.0,1.21,1.28,0.3726,-0.0289,0.0007,-0.009,0.1819,-0.0823,18.0,1859.0,1.19,2025-12-26T14:46:11,273.3999938964844
2025-12-27,AAPL261218C00160000,2026-12-18,C,160.0,119.35,121.8,0.3642,0.9645,0.0008,-0.0009,0.2258,1.3958,3.0,1010.0,121.56,2025-12-26T09:37:15,273.3999938964844
2025-12-27,AAPL261218P00160000,2026-12-18,P,160.0,1.62,1.69,0.3594,-0.0382,0.0009,-0.011,0.2284,-0.1082,5.0,3100.0,1.57,2025-12-26T11:47:50,273.3999938964844
2025-12-27,AAPL261218P00165000,2026-12-18,P,165.0,1.87,1.94,0.353,-0.0439,0.001,-0.0121,0.2549,-0.1237,2.0,1409.0,1.83,2025-12-26T10:21:38,273.3999938964844
2025-12-27,AAPL261218C00170000,2026-12-18,C,170.0,110.0,112.4,0.3313,0.953,0.0011,-0.0039,0.2794,1.4545,1.0,1118.0,112.23,2025-12-26T12:42:54,273.3999938964844
2025-12-27,AAPL261218P00170000,2026-12-18,P,170.0,2.16,2.23,0.3476,-0.05,0.0011,-0.0132,0.2838,-0.1408,14.0,2275.0,2.15,2025-12-26T15:35:07,273.3999938964844
2025-12-27,AAPL261218C00175000,2026-12-18,C,175.0,105.75,107.85,0.3396,0.9462,0.0012,-0.0054,0.3097,1.4803,15.0,847.0,107.5,2025-12-26T09:30:10,273.3999938964844
2025-12-27,AAPL261218C00180000,2026-12-18,C,180.0,101.6,102.8,0.3323,0.9386,0.0014,-0.0071,0.3416,1.5038,9.0,990.0,103.32,2025-12-26T13:13:40,273.3999938964844
2025-12-27,AAPL261218P00180000,2026-12-18,P,180.0,2.8,2.92,0.3364,-0.0648,0.0014,-0.0158,0.346,-0.181,1.0,3227.0,2.75,2025-12-26T11:47:50,273.3999938964844
2025-12-27,AAPL261218P00185000,2026-12-18,P,185.0,3.2,3.35,0.3308,-0.0734,0.0016,-0.0171,0.3816,-0.2043,10.0,1459.0,3.15,2025-12-26T11:47:50,273.3999938964844
2025-12-27,AAPL261218C00190000,2026-12-18,C,190.0,92.85,93.8,0.3184,0.9209,0.0017,-0.0105,0.4116,1.5428,39.0,992.0,94.67,2025-12-26T11:32:08,273.3999938964844
2025-12-27,AAPL261218P00190000,2026-12-18,P,190.0,3.65,3.8,0.326,-0.083,0.0018,-0.0185,0.4176,-0.2302,1.0,3038.0,3.61,2025-12-26T12:36:17,273.3999938964844
2025-12-27,AAPL261218P00195000,2026-12-18,P,195.0,4.2,4.3,0.3209,-0.0934,0.002,-0.02,0.4551,-0.2581,4.0,1785.0,4.17,2025-12-26T15:29:52,273.3999938964844
2025-12-27,AAPL261218C00200000,2026-12-18,C,200.0,84.3,85.25,0.3103,0.8996,0.0021,-0.0141,0.488,1.5701,7.0,23737.0,85.96,2025-12-26T13:44:14,273.3999938964844
2025-12-27,AAPL261218P00200000,2026-12-18,P,200.0,4.75,4.9,0.316,-0.1051,0.0022,-0.0214,0.4966,-0.2891,26.0,11270.0,4.67,2025-12-26T14:35:44,273.3999938964844
2025-12-27,AAPL261218C00205000,2026-12-18,C,205.0,80.1,81.05,0.3061,0.8874,0.0023,-0.0159,0.5288,1.5784,1.0,9.0,81.45,2025-12-26T13:36:22,273.3999938964844
